job_link,platform,job_title,location,job_employment_type,job_maturity,job_min_salary,job_max_salary,job_salary_period,job_description,employer_name,employer_rating
https://www.indeed.com/viewjob?jk=a4cc72e27addb719,Indeed,,Leeds,Full-Time,11 days ago,,,,Open link to read requirements.,M-KOPA,
https://www.indeed.com/viewjob?jk=787e8028a5cf8842,Indeed,,Leeds,Full-Time,12 days ago,,,,Open link to read requirements.,"Turnitin, LLC",
https://www.indeed.com/viewjob?jk=82f74986cd0a9b2c,Indeed,,Leeds,Full-Time,12 days ago,,,,Open link to read requirements.,"Turnitin, LLC",
https://www.indeed.com/viewjob?jk=e75665a984a542e4,Indeed,,Wakefield,Full-Time,14 days ago,,,,Open link to read requirements.,North,
https://www.indeed.com/viewjob?jk=b29300546dfde33c,Indeed,,York YO1 6WR,Full-Time,13 days ago,,,,Open link to read requirements.,Simpson Associates,
https://www.indeed.com/viewjob?jk=fc9d24343110a73f,Indeed,,Leeds,Full-Time,7 days ago,,,,Open link to read requirements.,Department for Work and Pensions,
https://www.indeed.com/viewjob?jk=c5d8581fc8137a42,Indeed,,Leeds,Full-Time,14 days ago,,,,Open link to read requirements.,Arup,
https://www.indeed.com/viewjob?jk=2fd8ea645d9a6741,Indeed,,Leeds LS1 4AP,Full-Time,11 days ago,,,,Open link to read requirements.,NHS England,
https://www.indeed.com/viewjob?jk=20fd16acf36f16d4,Indeed,,Leeds LS1 4AP,Full-Time,7 days ago,,,,Open link to read requirements.,NHS England,
https://www.indeed.com/viewjob?jk=981eca8600c73126,Indeed,,Barnsley,Full-Time,5 days ago,,,,Open link to read requirements.,Barnsley Metropolitan Borough Council,
https://www.indeed.com/viewjob?jk=b9677d269a311677,Indeed,,York,Full-Time,4 days ago,,,,Open link to read requirements.,Anaplan,
https://www.indeed.com/viewjob?jk=608445d50e552b15,Indeed,,York,Full-Time,11 days ago,,,,Open link to read requirements.,Hiscox,
https://www.indeed.com/viewjob?jk=06bb0a6e55bd9da2,Indeed,,York,Full-Time,11 days ago,,,,Open link to read requirements.,Hiscox,
https://www.indeed.com/viewjob?jk=98420ac4821efbb8,Indeed,,York,Full-Time,12 days ago,,,,Open link to read requirements.,Hiscox,
https://www.indeed.com/viewjob?jk=ebd2a7098b5e569c,Indeed,,York,Full-Time,4 days ago,,,,Open link to read requirements.,Hiscox,
https://www.indeed.com/viewjob?jk=06a87dc569c7a426,Indeed,,United Kingdom,Full-Time,6 days ago,,,,Open link to read requirements.,Information Tech Consultants,
https://www.indeed.com/viewjob?jk=21e480720b2399dd,Indeed,,Leeds,Full-Time,13 days ago,,,,Open link to read requirements.,Genuit Group,
https://www.indeed.com/viewjob?jk=c6a63c962f71ea00,Indeed,,Leeds LS1 4PL,Full-Time,5 days ago,,,,Open link to read requirements.,NHS England,
https://www.indeed.com/viewjob?jk=786cdd7382e5992e,Indeed,,Leeds,Full-Time,8 days ago,,,,Open link to read requirements.,LeoVegas UK,
https://www.indeed.com/viewjob?jk=85a680ae4a7a0a50,Indeed,,Leeds,Full-Time,11 days ago,,,,Open link to read requirements.,AECOM,
https://www.indeed.com/viewjob?jk=c821c277e56fb422,Indeed,,Wakefield,Full-Time,6 days ago,,,,Open link to read requirements.,Amazon UK Services Ltd.,
https://www.indeed.com/viewjob?jk=65f3b9388e8699ca,Indeed,,Leeds,Full-Time,11 days ago,,,,Open link to read requirements.,Grant Thornton UK LLP,
https://www.indeed.com/viewjob?jk=b2cd6edf7e8b95ce,Indeed,,Leeds,Full-Time,13 days ago,,,,Open link to read requirements.,AND Digital,
https://www.indeed.com/viewjob?jk=182ecf5644dd40a8,Indeed,,Leeds,Full-Time,7 days ago,,,,Open link to read requirements.,Lloyds Banking Group,
https://www.indeed.com/viewjob?jk=ba26a127f11a3ec5,Indeed,,Leeds LS1 4HT,Full-Time,1 day ago,,,,Open link to read requirements.,HippoDigital,
https://www.indeed.com/viewjob?jk=3712ded6cf9c0e76,Indeed,,Bradford,Full-Time,14 days ago,,,,Open link to read requirements.,The Cellar Trust,
https://www.indeed.com/viewjob?jk=cbb6d59f93dcc4d5,Indeed,,Harrogate HG1 5QE,Full-Time,6 days ago,,,,Open link to read requirements.,"Tees, Esk and Wear Valleys NHS Trust",
https://www.indeed.com/viewjob?jk=bbdfdab0c5f7ecaf,Indeed,,Leeds,Full-Time,8 days ago,,,,Open link to read requirements.,Meadows Psychology Service,
https://www.indeed.com/viewjob?jk=331d8867b74b114a,Indeed,,Leeds,Full-Time,Just posted,,,,Open link to read requirements.,Jet2.com and Jet2holidays,
https://www.indeed.com/viewjob?jk=cff8486a3ce6b0f0,Indeed,,University of York,Full-Time,11 days ago,,,,Open link to read requirements.,The University of York Students Union,
https://www.indeed.com/viewjob?jk=27277786296e3cde,Indeed,,Barnsley,Full-Time,1 day ago,,,,Open link to read requirements.,Seven Resourcing,
https://www.indeed.com/viewjob?jk=d0d7e57c8d0d1b72,Indeed,,Wakefield WF2 0XG,Full-Time,12 days ago,,,,Open link to read requirements.,Card Factory,
https://www.indeed.com/viewjob?jk=2a064e6e7ccf82a2,Indeed,,Leeds,Full-Time,2 days ago,,,,Open link to read requirements.,Child Action Northwest,
https://www.indeed.com/viewjob?jk=bd00f72e87025d6b,Indeed,,Bradford BD1,Full-Time,8 days ago,,,,Open link to read requirements.,Teqniq Limited,
https://www.indeed.com/viewjob?jk=751c09ab67c8df7c,Indeed,,Leeds,Full-Time,7 days ago,,,,Open link to read requirements.,Arup,
https://www.indeed.com/viewjob?jk=5a570963daa5387b,Indeed,,Bradford BD6 2SZ,Full-Time,4 days ago,,,,Open link to read requirements.,Yorkshire Water,
https://www.indeed.com/viewjob?jk=2dc2cb742694b516,Indeed,,Leeds LS1 2AD,Full-Time,12 days ago,,,,Open link to read requirements.,Oakland,
https://www.indeed.com/viewjob?jk=3113bf2a0a96a3f7,Indeed,,Leeds,Full-Time,13 days ago,,,,Open link to read requirements.,BW Legal,
https://www.indeed.com/viewjob?jk=54f0c3a3c8eeba2f,Indeed,,Pontefract,Full-Time,5 days ago,,,,Open link to read requirements.,NEXT,
https://www.indeed.com/viewjob?jk=3d24e82f9c617e86,Indeed,,Leeds LS10 1AB,Full-Time,12 days ago,,,,Open link to read requirements.,BCN Group,
https://www.indeed.com/viewjob?jk=4ae93a52f4c21b7d,Indeed,,Leeds LS1 2AD,Full-Time,12 days ago,,,,Open link to read requirements.,Oakland,
https://www.indeed.com/viewjob?jk=b33ee90a05d025b6,Indeed,,Leeds LS27 8TT,Full-Time,7 days ago,,,,Open link to read requirements.,Serif Systems Ltd,
https://www.indeed.com/viewjob?jk=dd9e9897f041311d,Indeed,,Leeds Bradford Airport,Full-Time,12 days ago,,,,Open link to read requirements.,Jet2.com and Jet2holidays,
https://www.indeed.com/viewjob?jk=fbf47252ddee81a7,Indeed,,Newcastle upon Tyne,Full-Time,5 days ago,,,,Open link to read requirements.,HM Revenue and Customs,
https://www.indeed.com/viewjob?jk=1e6359ebe5376e32,Indeed,,Newcastle upon Tyne,Full-Time,8 days ago,,,,Open link to read requirements.,Animal and Plant Health Agency,
https://www.indeed.com/viewjob?jk=0dad772cb70b95ec,Indeed,,Gateshead NE11 0EL,Full-Time,13 days ago,,,,Open link to read requirements.,Worldpay (UK) Limited,
https://www.indeed.com/viewjob?jk=ac57e726e211a7c3,Indeed,,Gateshead NE8,Full-Time,12 days ago,,,,Open link to read requirements.,Gateshead Council,
https://www.indeed.com/viewjob?jk=d3b556700de5a132,Indeed,,Newcastle upon Tyne,Full-Time,12 days ago,,,,Open link to read requirements.,"Turnitin, LLC",
https://www.indeed.com/viewjob?jk=310c86cf3c49c610,Indeed,,Newcastle upon Tyne,Full-Time,3 days ago,,,,Open link to read requirements.,Speechify,
https://www.indeed.com/viewjob?jk=070da4c201f0dd43,Indeed,,Newcastle upon Tyne,Full-Time,8 days ago,,,,Open link to read requirements.,Version 1,
https://www.indeed.com/viewjob?jk=cab93707e60f0bb2,Indeed,,Durham,Full-Time,8 days ago,,,,Open link to read requirements.,Durham University,
https://www.indeed.com/viewjob?jk=7dbd8168af71581e,Indeed,,Newcastle upon Tyne,Full-Time,11 days ago,,,,Open link to read requirements.,M-KOPA,
https://www.indeed.com/viewjob?jk=f42e41f511964a3b,Indeed,,Newcastle upon Tyne,Full-Time,12 days ago,,,,Open link to read requirements.,"Turnitin, LLC",
https://www.indeed.com/viewjob?jk=d803af6d4dec7898,Indeed,,Bishop Auckland,Full-Time,6 days ago,,,,Open link to read requirements.,believe housing,
https://www.indeed.com/viewjob?jk=7182564f26768d92,Indeed,,Newcastle upon Tyne NE1,Full-Time,11 days ago,,,,Open link to read requirements.,First Quadrant Labs,
https://www.indeed.com/viewjob?jk=ea5651e2a7e51aaf,Indeed,,Newcastle upon Tyne NE6 3PF,Full-Time,5 days ago,,,,Open link to read requirements.,Baker Hughes,
https://www.indeed.com/viewjob?jk=f39827ef7a522d89,Indeed,,Newcastle upon Tyne NE3,Full-Time,1 day ago,,,,Open link to read requirements.,iamproperty & iamsold,
https://www.indeed.com/viewjob?jk=a6170a22ad547668,Indeed,,Newcastle upon Tyne NE3,Full-Time,1 day ago,,,,Open link to read requirements.,iamproperty & iamsold,
https://www.indeed.com/viewjob?jk=a8e0457185510115,Indeed,,Newcastle upon Tyne,Full-Time,5 days ago,,,,Open link to read requirements.,Infected Blood Compensation Authority,
https://www.indeed.com/viewjob?jk=8d9ec9468e40fba3,Indeed,,Newcastle upon Tyne,Full-Time,5 days ago,,,,Open link to read requirements.,"Department for Environment, Food and Rural Affairs",
https://www.indeed.com/viewjob?jk=7cb0974edd133fed,Indeed,,Newcastle upon Tyne NE4 7YB,Full-Time,12 days ago,,,,Open link to read requirements.,LSL Property Services,
https://www.indeed.com/viewjob?jk=f3232bfc0aa35370,Indeed,,Newcastle upon Tyne,Full-Time,6 days ago,,,,Open link to read requirements.,Care Quality Commission,
https://www.indeed.com/viewjob?jk=6dbca8c68073330d,Indeed,,Newcastle upon Tyne,Full-Time,6 days ago,,,,Open link to read requirements.,Bede Gaming,
https://www.indeed.com/viewjob?jk=b480a7a003d880a0,Indeed,,Newcastle upon Tyne,Full-Time,12 days ago,,,,Open link to read requirements.,Sage,
https://www.indeed.com/viewjob?jk=8233ea2b58dc794d,Indeed,,Seaton Delaval NE25 0QJ,Full-Time,4 days ago,,,,Open link to read requirements.,Northumbria Healthcare - NHCT Northumbria Healthcare NHS Foundation Trust,
https://www.indeed.com/viewjob?jk=390f4c1287853bca,Indeed,,Newcastle upon Tyne,Full-Time,6 days ago,,,,Open link to read requirements.,Lockheed Martin Corporation,
https://www.indeed.com/viewjob?jk=98d77c6cb5ea8f45,Indeed,,Newcastle upon Tyne,Full-Time,6 days ago,,,,Open link to read requirements.,Lockheed Martin Corporation,
https://www.indeed.com/viewjob?jk=b0681e199f6c5eb5,Indeed,,Newcastle upon Tyne,Full-Time,7 days ago,,,,Open link to read requirements.,Version 1,
https://www.indeed.com/viewjob?jk=dc92a2769942d280,Indeed,,North Tyneside,Full-Time,12 days ago,,,,Open link to read requirements.,North Tyneside Council,
https://www.indeed.com/viewjob?jk=7d2c786da5c68b1f,Indeed,,Hexham,Full-Time,4 days ago,,,,Open link to read requirements.,Vulcain Engineering Group,
https://www.indeed.com/viewjob?jk=5f2104063ab4e4de,Indeed,,Hexham,Full-Time,4 days ago,,,,Open link to read requirements.,Vulcain Engineering Group,
https://www.indeed.com/viewjob?jk=06b997c3e60c632f,Indeed,,Sunderland SR5 1SU,Full-Time,7 days ago,,,,Open link to read requirements.,Sunderland Association Football Club,
https://www.indeed.com/viewjob?jk=992fc75ae6a5ef0f,Indeed,,South Shields NE32 3EG,Full-Time,7 days ago,,,,Open link to read requirements.,J Barbour and Sons,
https://www.indeed.com/viewjob?jk=a26f83be4a4d62db,Indeed,,Newcastle upon Tyne,Full-Time,14 days ago,,,,Open link to read requirements.,Speechify,
https://www.indeed.com/viewjob?jk=b79366a6f0add402,Indeed,,Newcastle upon Tyne NE1 6EE,Full-Time,6 days ago,,,,Open link to read requirements.,Everything Managed Group,
https://www.indeed.com/viewjob?jk=09262b2cfdfb6aee,Indeed,,Cramlington NE23,Full-Time,2 days ago,,,,Open link to read requirements.,J R Dynamics Ltd,
https://www.indeed.com/viewjob?jk=531daf32255f01d0,Indeed,,Cramlington NE23 1BB,Full-Time,Just posted,,,,Open link to read requirements.,OnlyCat,
https://www.indeed.com/viewjob?jk=4b665fb78f1857c0,Indeed,,Washington NE37 1PR,Full-Time,1 day ago,,,,Open link to read requirements.,Alliance Network UK Ltd,
https://www.indeed.com/viewjob?jk=fc0ba44aec25a23c,Indeed,,Washington,Full-Time,Just posted,,,,Open link to read requirements.,Red Arrow Distribution Limited,
