job_link,platform,job_title,location,job_employment_type,job_maturity,job_min_salary,job_max_salary,job_salary_period,job_description,employer_name,employer_rating
https://www.linkedin.com/jobs/view/4419617684,LinkedIn,Data Engineer Consultant,"City Of Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Squarcle,
https://www.linkedin.com/jobs/view/4419294816,LinkedIn,Data Engineer-Advanced Analytics - eSC or eDV Clearance Required,"Cheltenham, England, UK",None,Recent,,,,Open target link to view core requirements.,IBM,
https://www.linkedin.com/jobs/view/4422304809,LinkedIn,Data Scientists (SC Cleared),"Cheltenham, England, UK",None,Recent,,,,Open target link to view core requirements.,Experis UK,
https://www.linkedin.com/jobs/view/4419296539,LinkedIn,Finance & Data Analyst,"Greater Bristol Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Memcom Recruitment,
https://www.linkedin.com/jobs/view/4422699608,LinkedIn,AI Deployment Engineer,"Greater Bristol Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Smartstream,
https://www.linkedin.com/jobs/view/4419632855,LinkedIn,Data Engineer Senior Consultant,"City Of Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Squarcle,
https://www.linkedin.com/jobs/view/4420132500,LinkedIn,Lead Data Engineer,"Greater Bristol Area, United Kingdom",None,Recent,,,,Open target link to view core requirements.,Planning Inspectorate,
https://www.linkedin.com/jobs/view/4422679568,LinkedIn,Data Engineer,"Dorset, England, UK",None,Recent,,,,Open target link to view core requirements.,Hexegic,
https://www.linkedin.com/jobs/view/4409375222,LinkedIn,Data Engineer - Security & Intelligence,"Gloucester, England, UK",None,Recent,,,,Open target link to view core requirements.,hackajob,
https://www.linkedin.com/jobs/view/4424265149,LinkedIn,Lead Data Scientist,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Bupa Dental Care UK,
https://www.linkedin.com/jobs/view/4253099932,LinkedIn,Senior Data Engineer,"Bristol, England, UK",None,Recent,,,,Open target link to view core requirements.,Leonardo,
